9/9/2008 10:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,Column1
105,Radiance Helmet,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,290,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,0,0,0,0,0,69,69,0,0,0,0,0,0,0,11041,0,0,1,0,0,
11041,Radiance Helmet +1,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,291,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,1,0,0,0,0,71,71,0,0,0,0,0,0,105,11042,0,0,1,0,0,
11042,Radiance Helmet +2,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,292,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,2,0,0,0,0,74,74,0,0,0,0,0,0,11041,11043,0,0,1,0,0,
11043,Radiance Helmet +3,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,293,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,3,0,0,0,0,78,78,0,0,0,0,0,0,11042,11044,0,0,1,0,0,
11044,Radiance Helmet +4,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,294,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,4,0,0,0,0,83,83,0,0,0,0,0,0,11043,11045,0,0,1,0,0,
11045,Radiance Helmet +5,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,295,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,5,0,0,0,0,89,89,0,0,0,0,0,0,11044,11046,0,0,1,0,0,
11046,Radiance Helmet +6,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,296,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,6,0,0,0,0,97,97,0,0,0,0,0,0,11045,11047,0,0,1,0,0,
11047,Radiance Helmet +7,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,297,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,7,0,0,0,0,106,106,0,0,0,0,0,0,11046,11048,0,0,1,0,0,
11048,Radiance Helmet +8,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,298,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,8,0,0,0,0,117,117,0,0,0,0,0,0,11047,11049,0,0,1,0,0,
11049,Radiance Helmet +9,0,5,0,0,1280,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,56,8970,2,2,0,0,1,1,0,0,15,35,50,3,2,1,299,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2044,2043,2045,2045,2047,9,0,0,0,0,131,131,0,0,0,0,0,0,11048,0,0,0,1,0,0,
5,Radiance Pants,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,0,0,0,0,0,57,57,0,0,0,0,0,0,0,10041,0,0,1,0,0,
10041,Radiance Pants +1,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,1,0,0,0,0,59,59,0,0,0,0,0,0,5,10042,0,0,1,0,0,
10042,Radiance Pants +2,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,2,0,0,0,0,62,62,0,0,0,0,0,0,10041,10043,0,0,1,0,0,
10043,Radiance Pants +3,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,3,0,0,0,0,66,66,0,0,0,0,0,0,10042,10044,0,0,1,0,0,
10044,Radiance Pants +4,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,4,0,0,0,0,71,71,0,0,0,0,0,0,10043,10045,0,0,1,0,0,
10045,Radiance Pants +5,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,5,0,0,0,0,77,77,0,0,0,0,0,0,10044,10046,0,0,1,0,0,
10046,Radiance Pants +6,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,6,0,0,0,0,85,85,0,0,0,0,0,0,10045,10047,0,0,1,0,0,
10047,Radiance Pants +7,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,7,0,0,0,0,94,94,0,0,0,0,0,0,10046,10048,0,0,1,0,0,
10048,Radiance Pants +8,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,8,0,0,0,0,105,105,0,0,0,0,0,0,10047,10049,0,0,1,0,0,
10049,Radiance Pants +9,0,5,2,0,1282,27,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,52,9476,2,2,0,0,1,1,0,0,15,35,50,3,2,1,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,2002,2004,2003,2005,2005,2007,9,0,0,0,0,119,119,0,0,0,0,0,0,10048,0,0,0,1,0,0,
900,Raiden Helmet,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2350,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,0,0,0,0,0,12,12,0,0,0,0,0,0,0,18621,0,0,1,0,0,
18621,Raiden Helmet +1,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2351,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,1,0,0,0,0,14,14,0,0,0,0,0,0,900,18622,0,0,1,0,0,
18622,Raiden Helmet +2,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2352,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,2,0,0,0,0,17,17,0,0,0,0,0,0,18621,18623,0,0,1,0,0,
18623,Raiden Helmet +3,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2353,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,3,0,0,0,0,21,21,0,0,0,0,0,0,18622,18624,0,0,1,0,0,
18624,Raiden Helmet +4,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2354,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,4,0,0,0,0,26,26,0,0,0,0,0,0,18623,18625,0,0,1,0,0,
18625,Raiden Helmet +5,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2355,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,5,0,0,0,0,32,32,0,0,0,0,0,0,18624,18626,0,0,1,0,0,
18626,Raiden Helmet +6,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2356,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,6,0,0,0,0,39,39,0,0,0,0,0,0,18625,18627,0,0,1,0,0,
18627,Raiden Helmet +7,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2357,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,7,0,0,0,0,46,46,0,0,0,0,0,0,18626,18628,0,0,1,0,0,
18628,Raiden Helmet +8,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2358,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,8,0,0,0,0,53,53,0,0,0,0,0,0,18627,18629,0,0,1,0,0,
18629,Raiden Helmet +9,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,11,79,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2359,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,9,0,0,0,0,60,60,0,0,0,0,0,0,18628,0,0,0,1,0,0,
38580,Ramus Armor,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,0,0,0,0,0,168,168,0,0,0,0,0,0,0,38581,0,0,1,0,0,
38581,Ramus Armor +1,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,1,0,0,0,0,171,171,0,0,0,0,0,0,38580,38582,0,0,1,0,0,
38582,Ramus Armor +2,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,2,0,0,0,0,175,175,0,0,0,0,0,0,38581,38583,0,0,1,0,0,
38583,Ramus Armor +3,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,3,0,0,0,0,181,181,0,0,0,0,0,0,38582,38584,0,0,1,0,0,
38584,Ramus Armor +4,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,4,0,0,0,0,190,190,0,0,0,0,0,0,38583,38585,0,0,1,0,0,
38585,Ramus Armor +5,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,5,0,0,0,0,202,202,0,0,0,0,0,0,38584,38586,0,0,1,0,0,
38586,Ramus Armor +6,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,6,0,0,0,0,223,223,0,0,0,0,0,0,38585,38587,0,0,1,0,0,
38587,Ramus Armor +7,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,7,0,0,0,0,246,246,0,0,0,0,0,0,38586,38588,0,0,1,0,0,
38588,Ramus Armor +8,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,8,0,0,0,0,271,271,0,0,0,0,0,0,38587,38589,0,0,1,0,0,
38589,Ramus Armor +9,0,5,1,0,1281,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,80,50240,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,9,0,0,0,0,304,304,0,0,0,0,0,0,38588,0,0,0,1,0,0,
38850,Ramus Boots,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,0,0,0,0,0,67,67,0,0,0,0,0,0,0,38851,0,0,1,0,0,
38851,Ramus Boots +1,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,1,0,0,0,0,70,70,0,0,0,0,0,0,38850,38852,0,0,1,0,0,
38852,Ramus Boots +2,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,2,0,0,0,0,75,75,0,0,0,0,0,0,38851,38853,0,0,1,0,0,
38853,Ramus Boots +3,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,3,0,0,0,0,79,79,0,0,0,0,0,0,38852,38854,0,0,1,0,0,
38854,Ramus Boots +4,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,4,0,0,0,0,85,85,0,0,0,0,0,0,38853,38855,0,0,1,0,0,
38855,Ramus Boots +5,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,5,0,0,0,0,91,91,0,0,0,0,0,0,38854,38856,0,0,1,0,0,
38856,Ramus Boots +6,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,6,0,0,0,0,100,100,0,0,0,0,0,0,38855,38857,0,0,1,0,0,
38857,Ramus Boots +7,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,7,0,0,0,0,114,114,0,0,0,0,0,0,38856,38858,0,0,1,0,0,
38858,Ramus Boots +8,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,8,0,0,0,0,129,129,0,0,0,0,0,0,38857,38859,0,0,1,0,0,
38859,Ramus Boots +9,0,5,3,0,1283,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,74,21373,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,2012,2013,2013,2013,2015,2015,9,0,0,0,0,148,148,0,0,0,0,0,0,38858,0,0,0,1,0,0,
38760,Ramus Gloves,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,0,0,0,0,0,64,64,0,0,0,0,0,0,0,38761,0,0,1,0,0,
38761,Ramus Gloves +1,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,1,0,0,0,0,67,67,0,0,0,0,0,0,38760,38762,0,0,1,0,0,
38762,Ramus Gloves +2,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,2,0,0,0,0,72,72,0,0,0,0,0,0,38761,38763,0,0,1,0,0,
38763,Ramus Gloves +3,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,3,0,0,0,0,76,76,0,0,0,0,0,0,38762,38764,0,0,1,0,0,
38764,Ramus Gloves +4,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,4,0,0,0,0,82,82,0,0,0,0,0,0,38763,38765,0,0,1,0,0,
38765,Ramus Gloves +5,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,5,0,0,0,0,88,88,0,0,0,0,0,0,38764,38766,0,0,1,0,0,
38766,Ramus Gloves +6,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,6,0,0,0,0,97,97,0,0,0,0,0,0,38765,38767,0,0,1,0,0,
38767,Ramus Gloves +7,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,7,0,0,0,0,111,111,0,0,0,0,0,0,38766,38768,0,0,1,0,0,
38768,Ramus Gloves +8,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,8,0,0,0,0,126,126,0,0,0,0,0,0,38767,38769,0,0,1,0,0,
38769,Ramus Gloves +9,0,5,4,0,1284,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,77,19879,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,2022,2023,2023,2023,2025,2025,9,0,0,0,0,145,145,0,0,0,0,0,0,38768,0,0,0,1,0,0,
38490,Ramus Helmet,0,5,0,0,1280,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,83,39681,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,0,0,0,0,0,132,132,0,0,0,0,0,0,0,38491,0,0,1,0,0,
38491,Ramus Helmet +1,0,5,0,0,1280,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,83,39681,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,1,0,0,0,0,135,135,0,0,0,0,0,0,38490,38492,0,0,1,0,0,
38492,Ramus Helmet +2,0,5,0,0,1280,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,83,39681,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,2,0,0,0,0,139,139,0,0,0,0,0,0,38491,38493,0,0,1,0,0,
38493,Ramus Helmet +3,0,5,0,0,1280,27,0000-0000-0001-0000-0000-0000-0000-0000,1500,0,1,83,39681,2,2,0,0,1,1,0,0,15,35,50,3,2,1,5250,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042,2043,2043,2045,2045,3,0,0,0,0,145,145,0,0,0,0,0,0,38492,38494,0,0,1,0,0,
